,beta_eta_ae,beta_eta_lsa,beta_eta_dsa,beta_eta_msa,beta_sigma
0,0.40507573855746576,-0.6170445485258589,-0.11017461680027293,0.23328580282205558,-0.8432203596032575
1,0.40507573855746576,-0.6170445485258589,-0.11017461680027293,0.23328580282205558,-0.8432203596032575
