,beta_eta_ae,beta_eta_lsa,beta_eta_dsa,beta_eta_msa,beta_sigma
0,0.41696830454051503,-0.6191832903457667,-0.18281069313452603,0.1125931093996283,-0.5986350673032985
1,0.41696830454051503,-0.6191832903457667,-0.18281069313452603,0.1125931093996283,-0.5986350673032985
