,beta_eta_ae,beta_eta_lsa,beta_eta_dsa,beta_eta_msa,beta_sigma
0,0.29674259035495204,-0.6671157076572618,-0.10680643475286197,0.10383424172618405,-0.5378200604468153
1,0.29674259035495204,-0.6671157076572618,-0.10680643475286197,0.10383424172618405,-0.5378200604468153
