,beta_eta_ae,beta_eta_lsa,beta_eta_dsa,beta_eta_msa,beta_sigma
0,0.37841258502123676,-0.6303202537286654,-0.13834498212787755,0.12348915040697672,-0.5011649082213909
1,0.37841258502123676,-0.6303202537286654,-0.13834498212787755,0.12348915040697672,-0.5011649082213909
