,beta_eta_ae,beta_eta_lsa,beta_eta_dsa,beta_eta_msa,beta_sigma
0,0.32315394619332627,-0.7052592292231972,-0.13160718086075548,0.08642206810634989,-0.6424613558011523
1,0.32315394619332627,-0.7052592292231972,-0.13160718086075548,0.08642206810634989,-0.6424613558011523
